link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,lanes,capacity,free_speed,vdf_free_speed_mph,vdf_toll,link_type,allowed_uses,vdf_alpha,vdf_beta,vdf_plf,ref_volume,ref_cost,vdf_fftt,geometry
23666,10707,10705,1,149000,92.584279,1,900,2438.181597,1515.015337,0,1,,2,4,1,0,-1,3.666667,"LINESTRING (19.4322 17.1897, 19.4974 17.1238)"
23667,10708,10717,1,11000,6.835081,1,900,660,410.10486,0,1,,2,4,1,0,-1,1,"LINESTRING (20.2244 17.2139, 20.2263 17.2071)"
23668,10709,10708,1,9000,5.592339,1,900,1620.00162,1006.622027,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (20.2232 17.2195, 20.2244 17.2139)"
23669,10709,10728,1,70000,43.49597,1,900,2519.999496,1565.854607,0,1,,2,4,1,0,-1,1.666667,"LINESTRING (20.2232 17.2195, 20.1803 17.2083)"
23670,10710,134,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (20.8172 17.8937, 20.8781 17.7508)"
23671,10710,10711,1,28000,17.398388,1,2400,2519.99874,1565.854137,0,1,,2,4,1,0,-1,0.666667,"LINESTRING (20.8172 17.8937, 20.8067 17.8794)"
23672,10710,10713,1,248000,154.100008,1,2400,2625.882198,1631.647048,0,1,,2,4,1,0,-1,5.666667,"LINESTRING (20.8172 17.8937, 20.6787 17.9633)"
23673,10711,134,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (20.8067 17.8794, 20.8781 17.7508)"
23674,10711,10710,1,28000,17.398388,1,2400,2519.99874,1565.854137,0,1,,2,4,1,0,-1,0.666667,"LINESTRING (20.8067 17.8794, 20.8172 17.8937)"
23675,10711,11460,1,377000,234.256867,1,2400,2262,1405.541202,0,1,,2,4,1,0,-1,10,"LINESTRING (20.8067 17.8794, 20.9564 17.6979)"
23676,10712,10711,1,104000,64.622584,1,2400,2674.286096,1661.723826,0,1,,2,4,1,0,-1,2.333333,"LINESTRING (20.7495 17.9111, 20.8067 17.8794)"
23677,10713,10712,1,144000,89.477424,1,2400,2592.000259,1610.593793,0,1,,2,4,1,0,-1,3.333333,"LINESTRING (20.6787 17.9633, 20.7495 17.9111)"
23678,10713,12334,1,258000,160.313718,1,2400,1255.135169,779.9045951,0,1,,2,4,1,0,-1,12.333333,"LINESTRING (20.6787 17.9633, 20.5805 18.0882)"
23679,10714,10715,1,395000,245.441545,1,900,2370,1472.64927,0,1,,2,4,1,0,-1,10,"LINESTRING (19.8367 17.1151, 20.0741 17.1803)"
23680,10714,10722,1,14000,8.699194,1,900,2520.00252,1565.856486,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (19.8367 17.1151, 19.8386 17.1064)"
23681,10715,10714,1,395000,245.441545,1,900,2370,1472.64927,0,1,,2,4,1,0,-1,10,"LINESTRING (20.0741 17.1803, 19.8367 17.1151)"
23682,10715,10716,1,127000,78.914117,1,900,2286.000229,1420.454248,0,1,,2,4,1,0,-1,3.333333,"LINESTRING (20.0741 17.1803, 20.1499 17.2002)"
23683,10716,10715,1,127000,78.914117,1,900,2540,1578.28234,0,1,,2,4,1,0,-1,3,"LINESTRING (20.1499 17.2002, 20.0741 17.1803)"
23684,10716,10718,1,11000,6.835081,1,900,1980.00198,1230.31581,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (20.1499 17.2002, 20.1517 17.194)"
23685,10716,10728,1,50000,31.06855,1,900,2250.000563,1398.0851,0,1,,2,4,1,0,-1,1.333333,"LINESTRING (20.1499 17.2002, 20.1803 17.2083)"
23686,10717,127,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (20.2263 17.2071, 20.263 17.0269)"
23687,10717,10719,1,122000,75.807262,1,900,2440,1516.14524,0,1,,2,4,1,0,-1,3,"LINESTRING (20.2263 17.2071, 20.1524 17.1884)"
23688,10717,10723,1,417000,259.111707,1,900,1390,863.70569,0,1,,2,4,1,0,-1,18,"LINESTRING (20.2263 17.2071, 20.2953 16.9566)"
23689,10718,10708,1,121000,75.185891,1,900,2420,1503.71782,0,1,,2,4,1,0,-1,3,"LINESTRING (20.1517 17.194, 20.2244 17.2139)"
23690,10718,10716,1,11000,6.835081,1,900,1980.00198,1230.31581,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (20.1517 17.194, 20.1499 17.2002)"
23691,10718,10719,1,8000,4.970968,1,900,1440.00144,894.7751348,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (20.1517 17.194, 20.1524 17.1884)"
23692,10719,10717,1,122000,75.807262,1,900,2440,1516.14524,0,1,,2,4,1,0,-1,3,"LINESTRING (20.1524 17.1884, 20.2263 17.2071)"
23693,10719,10718,1,8000,4.970968,1,900,1440.00144,894.7751348,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (20.1524 17.1884, 20.1517 17.194)"
23694,10719,10722,1,522000,324.355662,1,900,2409.230769,1497.026132,0,1,,2,4,1,0,-1,13,"LINESTRING (20.1524 17.1884, 19.8386 17.1064)"
23695,10720,127,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (20.2493 17.1741, 20.263 17.0269)"
23696,10720,10729,1,145000,90.098795,1,900,1304.999935,810.8891145,0,1,,2,4,1,0,-1,6.666667,"LINESTRING (20.2493 17.1741, 20.2195 17.2586)"
23697,10721,127,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (20.2996 16.9573, 20.263 17.0269)"
23698,10721,10720,1,358000,222.450818,1,900,2078.709744,1291.649953,0,1,,2,4,1,0,-1,10.333333,"LINESTRING (20.2996 16.9573, 20.2493 17.1741)"
23699,10721,10723,1,6000,3.728226,1,2800,1080.00108,671.0813511,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (20.2996 16.9573, 20.2953 16.9566)"
23700,10722,10714,1,14000,8.699194,1,900,2520.00252,1565.856486,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (19.8386 17.1064, 19.8367 17.1151)"
23701,10722,10719,1,522000,324.355662,1,900,1879.199962,1167.68036,0,1,,2,4,1,0,-1,16.666667,"LINESTRING (19.8386 17.1064, 20.1524 17.1884)"
23702,10722,10727,1,324000,201.324204,1,900,2430,1509.93153,0,1,,2,4,1,0,-1,8,"LINESTRING (19.8386 17.1064, 19.8647 16.9051)"
23703,10723,127,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (20.2953 16.9566, 20.263 17.0269)"
23704,10723,10727,1,698000,433.716958,1,2800,2617.5,1626.438593,0,1,,2,4,1,0,-1,16,"LINESTRING (20.2953 16.9566, 19.8647 16.9051)"
23705,10723,11592,1,11000,6.835081,1,900,1980.00198,1230.31581,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (20.2953 16.9566, 20.2984 16.9504)"
23706,10724,3945,1,720000,447.38712,1,2800,2314.285673,1438.030003,0,1,,2,4,1,0,-1,18.666667,"LINESTRING (19.7193 16.8995, 19.2887 17.0244)"
23707,10724,11589,1,23000,14.291533,1,2400,2069.998965,1286.237327,0,1,,2,4,1,0,-1,0.666667,"LINESTRING (19.7193 16.8995, 19.7211 16.8852)"
23708,10725,125,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (20.4848 17.3966, 20.2692 17.596)"
23709,10725,10704,1,279000,173.362509,1,900,2391.428571,1485.964363,0,1,,2,4,1,0,-1,7,"LINESTRING (20.4848 17.3966, 20.5991 17.5233)"
23710,10726,125,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (20.2269 17.2319, 20.2692 17.596)"
23711,10726,10709,1,20000,12.42742,1,900,3600.0036,2236.937837,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (20.2269 17.2319, 20.2232 17.2195)"
23712,10727,10722,1,324000,201.324204,1,900,2430,1509.93153,0,1,,2,4,1,0,-1,8,"LINESTRING (19.8647 16.9051, 19.8386 17.1064)"
23713,10727,10724,1,233000,144.779443,1,2800,2207.368537,1371.594795,0,1,,2,4,1,0,-1,6.333333,"LINESTRING (19.8647 16.9051, 19.7193 16.8995)"
23714,10727,11590,1,6000,3.728226,1,900,1080.00108,671.0813511,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (19.8647 16.9051, 19.8647 16.9013)"
23715,10728,10709,1,70000,43.49597,1,900,2519.999496,1565.854607,0,1,,2,4,1,0,-1,1.666667,"LINESTRING (20.1803 17.2083, 20.2232 17.2195)"
23716,10728,10716,1,50000,31.06855,1,900,2250.000563,1398.0851,0,1,,2,4,1,0,-1,1.333333,"LINESTRING (20.1803 17.2083, 20.1499 17.2002)"
23717,10728,10729,1,102000,63.379842,1,900,2294.999713,1426.046267,0,1,,2,4,1,0,-1,2.666667,"LINESTRING (20.1803 17.2083, 20.2195 17.2586)"
23718,10729,10725,1,479000,297.636709,1,900,2395,1488.183545,0,1,,2,4,1,0,-1,12,"LINESTRING (20.2195 17.2586, 20.4848 17.3966)"
23719,10729,10726,1,44000,27.340324,1,900,1980.000495,1230.314888,0,1,,2,4,1,0,-1,1.333333,"LINESTRING (20.2195 17.2586, 20.2269 17.2319)"
23720,10729,10728,1,102000,63.379842,1,900,2040,1267.59684,0,1,,2,4,1,0,-1,3,"LINESTRING (20.2195 17.2586, 20.1803 17.2083)"
23721,10730,11379,1,8000,4.970968,1,2400,205.7143151,127.8249097,0,1,,2,4,1,0,-1,2.333333,"LINESTRING (21.0993 17.0455, 21.0987 17.0511)"
23722,10730,11602,1,231000,143.536701,1,2800,2310,1435.36701,0,1,,2,4,1,0,-1,6,"LINESTRING (21.0993 17.0455, 21.2422 17.0617)"
23723,10731,3926,1,375000,233.014125,1,2400,2700.000108,1677.701767,0,1,,2,4,1,0,-1,8.333333,"LINESTRING (21.1167 16.9995, 21.3212 16.8864)"
23724,10731,10730,1,80000,49.70968,1,2400,1200,745.6452,0,1,,2,4,1,0,-1,4,"LINESTRING (21.1167 16.9995, 21.0993 17.0455)"
23725,10732,10731,1,49000,30.447179,1,2400,2940,1826.83074,0,1,,2,4,1,0,-1,1,"LINESTRING (21.0962 17.0213, 21.1167 16.9995)"
23726,10733,3848,1,16000,9.941936,1,2400,2880.00288,1789.55027,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (21.9481 17.3351, 21.9581 17.3357)"
23727,10733,10734,1,129000,80.156859,1,2400,2110.908899,1311.657573,0,1,,2,4,1,0,-1,3.666667,"LINESTRING (21.9481 17.3351, 21.9556 17.2549)"
23728,10734,3843,1,16000,9.941936,1,2400,2880.00288,1789.55027,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (21.9556 17.2549, 21.9655 17.2561)"
23729,10734,10738,1,53000,32.932663,1,2400,1907.999618,1185.575631,0,1,,2,4,1,0,-1,1.666667,"LINESTRING (21.9556 17.2549, 21.9581 17.222)"
23730,10735,11598,1,356000,221.208076,1,900,1209.056581,751.2726968,0,1,,2,4,1,0,-1,17.666667,"LINESTRING (21.405 17.4196, 21.1913 17.478)"
23731,10736,10737,1,429000,266.568159,1,900,2271.176537,1411.243236,0,1,,2,4,1,0,-1,11.333333,"LINESTRING (21.3392 17.4388, 21.5977 17.3667)"
23732,10737,136,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (21.5977 17.3667, 21.6666 17.5532)"
23733,10737,10740,1,164000,101.904844,1,900,1736.470486,1078.992402,0,1,,2,4,1,0,-1,5.666667,"LINESTRING (21.5977 17.3667, 21.6959 17.34)"
23734,10738,12717,1,98000,60.894358,1,2800,653.3333333,405.9623867,0,1,,2,4,1,0,-1,9,"LINESTRING (21.9581 17.222, 21.9655 17.1611)"
23735,10739,3851,1,16000,9.941936,1,900,359.999955,223.693532,0,1,,2,4,1,0,-1,2.666667,"LINESTRING (21.9469 17.3493, 21.9568 17.3506)"
23736,10739,10733,1,22000,13.670162,1,2400,791.9998416,492.1257336,0,1,,2,4,1,0,-1,1.666667,"LINESTRING (21.9469 17.3493, 21.9481 17.3351)"
23737,10739,10740,1,406000,252.276626,1,900,1923.157844,1194.994513,0,1,,2,4,1,0,-1,12.666667,"LINESTRING (21.9469 17.3493, 21.6959 17.34)"
23738,10740,136,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (21.6959 17.34, 21.6666 17.5532)"
23739,10740,10735,1,484000,300.743564,1,900,2178.000054,1353.346072,0,1,,2,4,1,0,-1,13.333333,"LINESTRING (21.6959 17.34, 21.405 17.4196)"
23740,10740,10812,1,90000,55.92339,1,900,1800,1118.4678,0,1,,2,4,1,0,-1,3,"LINESTRING (21.6959 17.34, 21.7512 17.3282)"
23741,10741,11606,1,129000,80.156859,1,600,2322.000232,1442.823606,0,1,,2,4,1,0,-1,3.333333,"LINESTRING (21.4492 17.3369, 21.4268 17.2592)"
23742,10742,85,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (22.1395 18.8003, 22.1743 19.0376)"
23743,10742,10325,1,17000,10.563307,1,2400,3060.00306,1901.397161,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (22.1395 18.8003, 22.1389 18.8114)"
23744,10742,12746,1,447000,277.752837,1,2400,1609.199968,999.9101932,0,1,,2,4,1,0,-1,16.666667,"LINESTRING (22.1395 18.8003, 22.4154 18.8413)"
23745,10743,10749,1,13000,8.077823,1,2400,2340.00234,1454.009594,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (21.9587 18.8015, 21.9668 18.8003)"
23746,10744,180,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (20.5159 18.9581, 20.6109 18.9991)"
23747,10744,10745,1,138000,85.749198,1,600,1910.769378,1187.296679,0,1,,2,4,1,0,-1,4.333333,"LINESTRING (20.5159 18.9581, 20.5115 18.873)"
23748,10745,10756,1,1273000,791.005283,1,600,1992.521756,1238.095236,0,1,,2,4,1,0,-1,38.333333,"LINESTRING (20.5115 18.873, 21.292 18.7928)"
23749,10745,11427,1,49000,30.447179,1,600,2205.000551,1370.123398,0,1,,2,4,1,0,-1,1.333333,"LINESTRING (20.5115 18.873, 20.5047 18.8437)"
23750,10745,12942,1,310000,192.62501,1,600,797.1428685,495.3214614,0,1,,2,4,1,0,-1,23.333333,"LINESTRING (20.5115 18.873, 20.5022 19.065)"
23751,10746,10745,1,31000,19.262501,1,600,2789.998605,1733.624223,0,1,,2,4,1,0,-1,0.666667,"LINESTRING (20.527 18.8611, 20.5115 18.873)"
23752,10747,92,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (21.9612 18.7829, 21.9562 18.2882)"
23753,10747,10749,1,28000,17.398388,1,600,2519.99874,1565.854137,0,1,,2,4,1,0,-1,0.666667,"LINESTRING (21.9612 18.7829, 21.9668 18.8003)"
23754,10748,10322,1,15000,9.320565,1,2400,2700.0027,1677.703378,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (21.8655 18.8338, 21.8692 18.8425)"
23755,10748,10743,1,158000,98.176618,1,2400,2031.428426,1262.270713,0,1,,2,4,1,0,-1,4.666667,"LINESTRING (21.8655 18.8338, 21.9587 18.8015)"
23756,10749,10328,1,17000,10.563307,1,600,1529.999235,950.6971547,0,1,,2,4,1,0,-1,0.666667,"LINESTRING (21.9668 18.8003, 21.9693 18.8108)"
23757,10749,10757,1,43000,26.718953,1,2400,1935.000484,1202.353186,0,1,,2,4,1,0,-1,1.333333,"LINESTRING (21.9668 18.8003, 21.9935 18.7947)"
23758,10750,84,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (21.7151 18.8991, 21.758 19.0761)"
23759,10750,179,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (21.7151 18.8991, 21.6089 18.7251)"
23760,10750,10748,1,264000,164.041944,1,2400,2640,1640.41944,0,1,,2,4,1,0,-1,6,"LINESTRING (21.7151 18.8991, 21.8655 18.8338)"
23761,10751,84,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (21.5884 18.9587, 21.758 19.0761)"
23762,10751,179,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (21.5884 18.9587, 21.6089 18.7251)"
23763,10751,10750,1,224000,139.187104,1,2400,2688,1670.245248,0,1,,2,4,1,0,-1,5,"LINESTRING (21.5884 18.9587, 21.7151 18.8991)"
23764,10752,10776,1,121000,75.185891,1,2400,702.5806678,436.5632521,0,1,,2,4,1,0,-1,10.333333,"LINESTRING (21.2541 18.9109, 21.2273 18.9811)"
23765,10753,176,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (21.2963 18.9811, 21.3392 19.1544)"
23766,10753,10772,1,96000,59.651616,1,2400,1728.000173,1073.729195,0,1,,2,4,1,0,-1,3.333333,"LINESTRING (21.2963 18.9811, 21.3566 18.9798)"
23767,10754,10321,1,25000,15.534275,1,600,2249.998875,1398.084051,0,1,,2,4,1,0,-1,0.666667,"LINESTRING (21.5169 18.9805, 21.5175 18.996)"
23768,10754,10751,1,120000,74.56452,1,2400,1542.857033,958.6866172,0,1,,2,4,1,0,-1,4.666667,"LINESTRING (21.5169 18.9805, 21.5884 18.9587)"
23769,10755,10756,1,286000,177.712106,1,2400,1716,1066.272636,0,1,,2,4,1,0,-1,10,"LINESTRING (21.3299 18.6194, 21.292 18.7928)"
23770,10755,12258,1,303000,188.275413,1,2400,2597.142857,1613.789254,0,1,,2,4,1,0,-1,7,"LINESTRING (21.3299 18.6194, 21.4032 18.4473)"
23771,10756,10746,1,1242000,771.742782,1,600,2456.703324,1526.524201,0,1,,2,4,1,0,-1,30.333333,"LINESTRING (21.292 18.7928, 20.527 18.8611)"
23772,10756,10752,1,198000,123.031458,1,2400,2096.470465,1302.685949,0,1,,2,4,1,0,-1,5.666667,"LINESTRING (21.292 18.7928, 21.2541 18.9109)"
23773,10756,10755,1,286000,177.712106,1,2400,2145,1332.840795,0,1,,2,4,1,0,-1,8,"LINESTRING (21.292 18.7928, 21.3299 18.6194)"
23774,10757,10742,1,235000,146.022185,1,2400,2643.750165,1642.749684,0,1,,2,4,1,0,-1,5.333333,"LINESTRING (21.9935 18.7947, 22.1395 18.8003)"
23775,10757,11132,1,374000,232.392754,1,2400,2321.37923,1442.437734,0,1,,2,4,1,0,-1,9.666667,"LINESTRING (21.9935 18.7947, 22.1327 18.6952)"
23776,10758,10759,1,127000,78.914117,1,900,1758.461674,1092.657089,0,1,,2,4,1,0,-1,4.333333,"LINESTRING (22.9951 17.8148, 23.0001 17.7352)"
23777,10759,105,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (23.0001 17.7352, 23.0219 17.6967)"
23778,10759,10760,1,238000,147.886298,1,900,2380,1478.86298,0,1,,2,4,1,0,-1,6,"LINESTRING (23.0001 17.7352, 22.9895 17.8837)"
23779,10759,12550,1,54000,33.554034,1,900,571.7646722,355.2779862,0,1,,2,4,1,0,-1,5.666667,"LINESTRING (23.0001 17.7352, 22.9982 17.7017)"
23780,10760,96,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (22.9895 17.8837, 23.0523 18.0795)"
23781,10760,97,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (22.9895 17.8837, 23.2605 18.0099)"
23782,10760,11734,1,337000,209.402027,1,900,2426.400097,1507.694655,0,1,,2,4,1,0,-1,8.333333,"LINESTRING (22.9895 17.8837, 22.9827 18.0938)"
23783,10761,12265,1,32000,19.883872,1,2400,576.0000576,357.9097318,0,1,,2,4,1,0,-1,3.333333,"LINESTRING (22.0258 17.7557, 22.0047 17.7532)"
23784,10762,101,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (22.0637 17.6022, 22.1842 17.5637)"
23785,10762,3845,1,216000,134.216136,1,2800,2990.769461,1858.377411,0,1,,2,4,1,0,-1,4.333333,"LINESTRING (22.0637 17.6022, 22.1053 17.4736)"
23786,10763,10770,1,34000,21.126614,1,2400,1223.999755,760.5579519,0,1,,2,4,1,0,-1,1.666667,"LINESTRING (22.0084 17.7421, 22.0308 17.7445)"
23787,10764,10765,1,21000,13.048791,1,2400,1260,782.92746,0,1,,2,4,1,0,-1,1,"LINESTRING (22.0929 17.7588, 22.0799 17.7588)"
23788,10764,11555,1,115000,71.457665,1,2400,1150,714.57665,0,1,,2,4,1,0,-1,6,"LINESTRING (22.0929 17.7588, 22.1644 17.7669)"
23789,10765,10766,1,7000,4.349597,1,2400,1260.00126,782.9282429,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (22.0799 17.7588, 22.0805 17.7545)"
23790,10765,11135,1,84000,52.195164,1,2400,945.0000591,587.1956317,0,1,,2,4,1,0,-1,5.333333,"LINESTRING (22.0799 17.7588, 22.027 17.7557)"
23791,10766,10764,1,21000,13.048791,1,2400,1889.999055,1174.390603,0,1,,2,4,1,0,-1,0.666667,"LINESTRING (22.0805 17.7545, 22.0929 17.7588)"
23792,10766,10765,1,7000,4.349597,1,2400,1260.00126,782.9282429,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (22.0805 17.7545, 22.0799 17.7588)"
23793,10767,101,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (22.1849 17.6681, 22.1842 17.5637)"
23794,10767,3387,1,487000,302.607677,1,900,1485.762687,923.2098464,0,1,,2,4,1,0,-1,19.666667,"LINESTRING (22.1849 17.6681, 22.2458 17.3711)"
23795,10768,101,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (22.1613 17.4575, 22.1842 17.5637)"
23796,10768,10771,1,334000,207.537914,1,2800,3164.210693,1966.148762,0,1,,2,4,1,0,-1,6.333333,"LINESTRING (22.1613 17.4575, 22.06 17.637)"
23797,10769,101,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (22.1973 17.6066, 22.1842 17.5637)"
23798,10769,11555,1,262000,162.799202,1,900,655,406.998005,0,1,,2,4,1,0,-1,24,"LINESTRING (22.1973 17.6066, 22.1644 17.7669)"
23799,10770,10761,1,19000,11.806049,1,2400,1709.999145,1062.543879,0,1,,2,4,1,0,-1,0.666667,"LINESTRING (22.0308 17.7445, 22.0258 17.7557)"
23800,10770,10766,1,80000,49.70968,1,2400,2057.143151,1278.249097,0,1,,2,4,1,0,-1,2.333333,"LINESTRING (22.0308 17.7445, 22.0805 17.7545)"
23801,10770,11135,1,19000,11.806049,1,2400,190,118.06049,0,1,,2,4,1,0,-1,6,"LINESTRING (22.0308 17.7445, 22.027 17.7557)"
23802,10771,10770,1,178000,110.604038,1,2400,640.7999872,398.1745288,0,1,,2,4,1,0,-1,16.666667,"LINESTRING (22.06 17.637, 22.0308 17.7445)"
23803,10771,11134,1,519000,322.491549,1,6000,3221.379199,2001.671614,0,1,,2,4,1,0,-1,9.666667,"LINESTRING (22.06 17.637, 21.9643 17.9465)"
23804,10772,176,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (21.3566 18.9798, 21.3392 19.1544)"
23805,10772,10754,1,195000,121.167345,1,2400,1032.352972,641.4741983,0,1,,2,4,1,0,-1,11.333333,"LINESTRING (21.3566 18.9798, 21.5169 18.9805)"
23806,10772,10775,1,30000,18.64113,1,2400,2699.99865,1677.700861,0,1,,2,4,1,0,-1,0.666667,"LINESTRING (21.3566 18.9798, 21.3566 18.9991)"
23807,10773,471,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (21.4983 19.6453, 21.5293 20.0374)"
23808,10773,11931,1,288000,178.954848,1,900,2356.363743,1464.176096,0,1,,2,4,1,0,-1,7.333333,"LINESTRING (21.4983 19.6453, 21.4423 19.8156)"
23809,10774,176,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (21.3292 18.9997, 21.3392 19.1544)"
23810,10774,10777,1,174000,108.118554,1,2400,949.0909091,589.7375673,0,1,,2,4,1,0,-1,11,"LINESTRING (21.3292 18.9997, 21.2205 19.0022)"
23811,10775,176,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (21.3566 18.9991, 21.3392 19.1544)"
23812,10775,10772,1,30000,18.64113,1,2400,1350.000338,838.8510597,0,1,,2,4,1,0,-1,1.333333,"LINESTRING (21.3566 18.9991, 21.3566 18.9798)"
23813,10775,10774,1,43000,26.718953,1,2400,2580,1603.13718,0,1,,2,4,1,0,-1,1,"LINESTRING (21.3566 18.9991, 21.3292 18.9997)"
23814,10776,10753,1,110000,68.35081,1,2400,2474.999691,1537.893033,0,1,,2,4,1,0,-1,2.666667,"LINESTRING (21.2273 18.9811, 21.2963 18.9811)"
23815,10776,10756,1,319000,198.217349,1,2400,1276,792.869396,0,1,,2,4,1,0,-1,15,"LINESTRING (21.2273 18.9811, 21.292 18.7928)"
23816,10776,10777,1,35000,21.747985,1,2400,1259.999748,782.9273034,0,1,,2,4,1,0,-1,1.666667,"LINESTRING (21.2273 18.9811, 21.2205 19.0022)"
23817,10777,10650,1,77000,47.845567,1,2400,2310,1435.36701,0,1,,2,4,1,0,-1,2,"LINESTRING (21.2205 19.0022, 21.1727 19.0078)"
23818,10777,10776,1,35000,21.747985,1,2400,1259.999748,782.9273034,0,1,,2,4,1,0,-1,1.666667,"LINESTRING (21.2205 19.0022, 21.2273 18.9811)"
23819,10777,11934,1,511000,317.520581,1,2400,1999.565261,1242.471866,0,1,,2,4,1,0,-1,15.333333,"LINESTRING (21.2205 19.0022, 21.1217 19.3048)"
23820,10778,177,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (20.957 19.7752, 21.0353 19.5633)"
23821,10778,178,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (20.957 19.7752, 20.7166 20.0386)"
23822,10778,471,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (20.957 19.7752, 21.5293 20.0374)"
23823,10778,481,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (20.957 19.7752, 20.729 20.857)"
23824,10778,1067,1,737000,457.950427,1,2400,1745.526339,1084.619447,0,1,,2,4,1,0,-1,25.333333,"LINESTRING (20.957 19.7752, 20.5034 19.7143)"
23825,10778,11928,1,331000,205.673801,1,2400,2383.200095,1480.851426,0,1,,2,4,1,0,-1,8.333333,"LINESTRING (20.957 19.7752, 21.0235 19.5801)"
23826,10778,11931,1,783000,486.533493,1,2400,1985.070395,1233.465176,0,1,,2,4,1,0,-1,23.666667,"LINESTRING (20.957 19.7752, 21.4423 19.8156)"
23827,10779,10755,1,288000,178.954848,1,2400,2356.363743,1464.176096,0,1,,2,4,1,0,-1,7.333333,"LINESTRING (21.3976 18.4548, 21.3299 18.6194)"
23828,10780,471,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (21.4411 19.8156, 21.5293 20.0374)"
23829,10780,10778,1,781000,485.290751,1,2400,1825.714262,1134.445897,0,1,,2,4,1,0,-1,25.666667,"LINESTRING (21.4411 19.8156, 20.957 19.7752)"
23830,10781,10407,1,178000,110.604038,1,900,2136,1327.248456,0,1,,2,4,1,0,-1,5,"LINESTRING (18.7437 19.3732, 18.6828 19.4657)"
23831,10781,10442,1,609000,378.414939,1,2400,1890.000033,1174.39121,0,1,,2,4,1,0,-1,19.333333,"LINESTRING (18.7437 19.3732, 18.8879 19.7236)"
