node_id,zone_id,x_coord,y_coord,geometry
9637,,30.6902,11.3873,POINT (30.6902 11.3873)
9638,,30.876,11.1008,POINT (30.876 11.1008)
9639,,31.0363,10.9262,POINT (31.0363 10.9262)
9640,,30.8014,11.222,POINT (30.8014 11.222)
9641,,30.8282,11.2214,POINT (30.8282 11.2214)
9642,,30.7598,11.304,POINT (30.7598 11.304)
9643,,31.0512,10.9101,POINT (31.0512 10.9101)
9644,,31.0817,10.8796,POINT (31.0817 10.8796)
9645,,30.8151,11.2232,POINT (30.8151 11.2232)
9646,,29.2368,14.8893,POINT (29.2368 14.8893)
9647,,28.2656,16.4291,POINT (28.2656 16.4291)
9648,,28.3153,16.3999,POINT (28.3153 16.3999)
9649,,29.2095,14.601,POINT (29.2095 14.601)
9650,,29.5829,13.9877,POINT (29.5829 13.9877)
9651,,29.3282,14.7135,POINT (29.3282 14.7135)
9652,,29.2909,14.6644,POINT (29.2909 14.6644)
9653,,28.5005,15.8313,POINT (28.5005 15.8313)
9654,,29.3686,15.5169,POINT (29.3686 15.5169)
9655,,29.3058,14.8384,POINT (29.3058 14.8384)
9656,,29.271,15.3945,POINT (29.271 15.3945)
9657,,29.243,15.3554,POINT (29.243 15.3554)
9658,,29.8073,14.1984,POINT (29.8073 14.1984)
9659,,29.3909,14.2276,POINT (29.3909 14.2276)
9660,,29.7078,14.0865,POINT (29.7078 14.0865)
9661,,29.7538,14.1375,POINT (29.7538 14.1375)
9662,,29.3561,15.3864,POINT (29.3561 15.3864)
9663,,23.9887,14.6563,POINT (23.9887 14.6563)
9664,,23.9775,14.6557,POINT (23.9775 14.6557)
9665,,24.0055,14.5246,POINT (24.0055 14.5246)
9666,,24.0154,14.5302,POINT (24.0154 14.5302)
9667,,24.0092,14.5159,POINT (24.0092 14.5159)
9668,,24.0192,14.5202,POINT (24.0192 14.5202)
9669,,24.1167,14.409,POINT (24.1167 14.409)
9670,,24.5728,14.9552,POINT (24.5728 14.9552)
9671,,24.4448,15.0099,POINT (24.4448 15.0099)
9672,,24.3671,15.0099,POINT (24.3671 15.0099)
9673,,21.6145,12.2007,POINT (21.6145 12.2007)
9674,,21.8145,12.2901,POINT (21.8145 12.2901)
9675,,25.3706,10.2346,POINT (25.3706 10.2346)
9676,,21.927,12.3498,POINT (21.927 12.3498)
9677,,21.9214,12.3603,POINT (21.9214 12.3603)
9678,,21.63,12.2081,POINT (21.63 12.2081)
9679,,21.8096,12.3001,POINT (21.8096 12.3001)
9680,,21.6362,12.1975,POINT (21.6362 12.1975)
9681,,21.6207,12.1895,POINT (21.6207 12.1895)
9682,,22.0308,12.4188,POINT (22.0308 12.4188)
9683,,30.2652,11.8769,POINT (30.2652 11.8769)
9684,,30.4392,11.6706,POINT (30.4392 11.6706)
9685,,30.4299,11.6619,POINT (30.4299 11.6619)
9686,,30.5771,11.4948,POINT (30.5771 11.4948)
9687,,30.5572,11.5184,POINT (30.5572 11.5184)
9688,,30.5653,11.5271,POINT (30.5653 11.5271)
9689,,30.5871,11.5022,POINT (30.5871 11.5022)
9690,,30.1987,11.9272,POINT (30.1987 11.9272)
9691,,30.341,11.7912,POINT (30.341 11.7912)
9692,,30.364,11.762,POINT (30.364 11.762)
9693,,30.3547,11.7539,POINT (30.3547 11.7539)
9694,,30.3298,11.7831,POINT (30.3298 11.7831)
9695,,30.2584,11.8639,POINT (30.2584 11.8639)
9696,,30.1925,11.9142,POINT (30.1925 11.9142)
9697,,29.409,14.7626,POINT (29.409 14.7626)
9698,,30.4398,11.4873,POINT (30.4398 11.4873)
9699,,30.0856,11.4917,POINT (30.0856 11.4917)
9700,,30.0396,11.5159,POINT (30.0396 11.5159)
9701,,30.0459,11.5258,POINT (30.0459 11.5258)
9702,,29.9645,11.5874,POINT (29.9645 11.5874)
9703,,29.9732,11.5942,POINT (29.9732 11.5942)
9704,,30.1832,11.4942,POINT (30.1832 11.4942)
9705,,30.3037,11.4768,POINT (30.3037 11.4768)
9706,,14.2543,10.3359,POINT (14.2543 10.3359)
9707,,20.1896,11.7837,POINT (20.1896 11.7837)
9708,,20.4071,11.8608,POINT (20.4071 11.8608)
9709,,20.4102,11.8477,POINT (20.4102 11.8477)
9710,,29.601,11.9086,POINT (29.601 11.9086)
9711,,29.9458,11.6066,POINT (29.9458 11.6066)
9712,,29.4624,14.7147,POINT (29.4624 14.7147)
9713,,29.9812,11.6601,POINT (29.9812 11.6601)
9714,,29.5904,11.9005,POINT (29.5904 11.9005)
9715,,29.9365,11.6159,POINT (29.9365 11.6159)
9716,,29.9464,11.6253,POINT (29.9464 11.6253)
9717,,29.9893,11.6526,POINT (29.9893 11.6526)
9718,,29.9551,11.6178,POINT (29.9551 11.6178)
9719,,28.0115,15.5735,POINT (28.0115 15.5735)
9720,,29.4692,14.7253,POINT (29.4692 14.7253)
9721,,29.8166,11.7452,POINT (29.8166 11.7452)
9722,,29.8526,11.6998,POINT (29.8526 11.6998)
9723,,29.6612,11.8235,POINT (29.6612 11.8235)
9724,,30.126,14.1642,POINT (30.126 14.1642)
9725,,29.6109,11.8962,POINT (29.6109 11.8962)
9726,,29.5991,11.8887,POINT (29.5991 11.8887)
9727,,29.6631,11.8359,POINT (29.6631 11.8359)
9728,,29.6693,11.8316,POINT (29.6693 11.8316)
9729,,21.236,11.9515,POINT (21.236 11.9515)
9730,,21.1658,11.9608,POINT (21.1658 11.9608)
9731,,21.1621,11.9521,POINT (21.1621 11.9521)
9732,,21.0639,11.9807,POINT (21.0639 11.9807)
9733,,21.067,11.99,POINT (21.067 11.99)
9734,,21.2907,11.962,POINT (21.2907 11.962)
9735,,21.2876,11.9714,POINT (21.2876 11.9714)
9736,,21.4821,12.0838,POINT (21.4821 12.0838)
9737,,21.4131,12.0428,POINT (21.4131 12.0428)
9738,,21.4753,12.0925,POINT (21.4753 12.0925)
9739,,21.1528,11.9546,POINT (21.1528 11.9546)
9740,,21.1565,11.9645,POINT (21.1565 11.9645)
9741,,21.42,12.0335,POINT (21.42 12.0335)
9742,,21.351,11.9888,POINT (21.351 11.9888)
9743,,17.7967,10.7858,POINT (17.7967 10.7858)
9744,,22.0867,12.4349,POINT (22.0867 12.4349)
9745,,22.0979,12.4393,POINT (22.0979 12.4393)
9746,,23.8781,13.6192,POINT (23.8781 13.6192)
9747,,19.6341,11.5476,POINT (19.6341 11.5476)
9748,,19.6279,11.5606,POINT (19.6279 11.5606)
9749,,22.0904,12.4511,POINT (22.0904 12.4511)
9750,,22.101,12.456,POINT (22.101 12.456)
9751,,18.1584,10.8187,POINT (18.1584 10.8187)
9752,,19.6211,11.5575,POINT (19.6211 11.5575)
9753,,17.7992,10.7746,POINT (17.7992 10.7746)
9754,,19.6248,11.5445,POINT (19.6248 11.5445)
9755,,19.439,11.4699,POINT (19.439 11.4699)
9756,,23.7358,13.4198,POINT (23.7358 13.4198)
9757,,23.5712,13.3328,POINT (23.5712 13.3328)
9758,,23.5003,13.2899,POINT (23.5003 13.2899)
9759,,23.7818,13.4738,POINT (23.7818 13.4738)
9760,,23.5687,13.3241,POINT (23.5687 13.3241)
9761,,23.5929,13.3303,POINT (23.5929 13.3303)
9762,,23.7868,13.4801,POINT (23.7868 13.4801)
9763,,23.6134,13.3241,POINT (23.6134 13.3241)
9764,,23.5929,13.3235,POINT (23.5929 13.3235)
9765,,19.0339,11.3028,POINT (19.0339 11.3028)
9766,,18.8338,11.186,POINT (18.8338 11.186)
9767,,23.4108,13.2483,POINT (23.4108 13.2483)
9768,,18.7164,11.0884,POINT (18.7164 11.0884)
9769,,23.4587,13.2762,POINT (23.4587 13.2762)
9770,,24.7257,16.572,POINT (24.7257 16.572)
9771,,25.462,16.111,POINT (25.462 16.111)
9772,,24.3876,16.4701,POINT (24.3876 16.4701)
9773,,24.7953,16.6901,POINT (24.7953 16.6901)
9774,,24.4852,16.5086,POINT (24.4852 16.5086)
9775,,24.7387,16.5894,POINT (24.7387 16.5894)
9776,,24.4808,16.4956,POINT (24.4808 16.4956)
9777,,24.4715,16.4937,POINT (24.4715 16.4937)
9778,,24.6983,16.5807,POINT (24.6983 16.5807)
9779,,24.4753,16.5061,POINT (24.4753 16.5061)
9780,,24.7089,16.5994,POINT (24.7089 16.5994)
9781,,27.8474,16.8199,POINT (27.8474 16.8199)
9782,,24.5914,16.6136,POINT (24.5914 16.6136)
9783,,27.776,16.9728,POINT (27.776 16.9728)
9784,,24.3615,16.4751,POINT (24.3615 16.4751)
9785,,24.364,16.4633,POINT (24.364 16.4633)
9786,,27.8903,16.9305,POINT (27.8903 16.9305)
9787,,24.4032,16.4875,POINT (24.4032 16.4875)
9788,,23.5979,13.3657,POINT (23.5979 13.3657)
9789,,23.8557,13.8175,POINT (23.8557 13.8175)
9790,,23.6246,13.4018,POINT (23.6246 13.4018)
9791,,23.6134,13.4067,POINT (23.6134 13.4067)
9792,,23.7886,13.5267,POINT (23.7886 13.5267)
9793,,23.5935,13.3421,POINT (23.5935 13.3421)
9794,,23.7427,13.4384,POINT (23.7427 13.4384)
9795,,23.6128,13.3458,POINT (23.6128 13.3458)
9796,,23.7308,13.4894,POINT (23.7308 13.4894)
9797,,23.6128,13.3502,POINT (23.6128 13.3502)
9798,,23.6109,13.3452,POINT (23.6109 13.3452)
9799,,23.6743,13.5167,POINT (23.6743 13.5167)
9800,,23.6171,13.3825,POINT (23.6171 13.3825)
9801,,23.6445,13.3626,POINT (23.6445 13.3626)
9802,,23.4786,13.07,POINT (23.4786 13.07)
9803,,23.8477,13.8231,POINT (23.8477 13.8231)
9804,,23.7327,13.4975,POINT (23.7327 13.4975)
9805,,23.67,13.5111,POINT (23.67 13.5111)
9806,,23.7967,13.7305,POINT (23.7967 13.7305)
9807,,23.8278,13.7671,POINT (23.8278 13.7671)
9808,,23.4661,13.0078,POINT (23.4661 13.0078)
9809,,23.455,13.001,POINT (23.455 13.001)
9810,,23.6811,13.513,POINT (23.6811 13.513)
9811,,23.6774,13.5068,POINT (23.6774 13.5068)
9812,,23.8508,13.6112,POINT (23.8508 13.6112)
9813,,27.7051,16.5049,POINT (27.7051 16.5049)
9814,,29.2437,13.3204,POINT (29.2437 13.3204)
9815,,29.2281,13.3135,POINT (29.2281 13.3135)
9816,,27.3416,16.4496,POINT (27.3416 16.4496)
9817,,27.4827,16.4633,POINT (27.4827 16.4633)
9818,,27.4821,16.4757,POINT (27.4821 16.4757)
9819,,27.707,16.4906,POINT (27.707 16.4906)
9820,,27.5653,16.4583,POINT (27.5653 16.4583)
9821,,27.3404,16.4626,POINT (27.3404 16.4626)
9822,,26.5134,12.4113,POINT (26.5134 12.4113)
9823,,27.415,16.4695,POINT (27.415 16.4695)
9824,,27.4168,16.4564,POINT (27.4168 16.4564)
9825,,27.2484,16.4459,POINT (27.2484 16.4459)
9826,,26.5208,12.4138,POINT (26.5208 12.4138)
9827,,27.2553,16.4571,POINT (27.2553 16.4571)
9828,,29.7153,14.5358,POINT (29.7153 14.5358)
9829,,24.5809,14.9434,POINT (24.5809 14.9434)
9830,,24.6175,14.6172,POINT (24.6175 14.6172)
9831,,24.6095,14.693,POINT (24.6095 14.693)
9832,,24.684,14.5979,POINT (24.684 14.5979)
9833,,24.5964,14.8409,POINT (24.5964 14.8409)
9834,,29.6861,14.5047,POINT (29.6861 14.5047)
9835,,24.689,14.5886,POINT (24.689 14.5886)
9836,,24.6604,15.0012,POINT (24.6604 15.0012)
9837,,24.9239,14.7265,POINT (24.9239 14.7265)
9838,,24.7431,14.6277,POINT (24.7431 14.6277)
9839,,24.8338,14.7359,POINT (24.8338 14.7359)
9840,,24.9388,14.706,POINT (24.9388 14.706)
9841,,24.8866,14.6998,POINT (24.8866 14.6998)
9842,,25.0028,14.647,POINT (25.0028 14.647)
9843,,24.7785,14.6116,POINT (24.7785 14.6116)
9844,,25.1097,14.6861,POINT (25.1097 14.6861)
9845,,24.8841,14.7582,POINT (24.8841 14.7582)
9846,,24.9736,14.7079,POINT (24.9736 14.7079)
9847,,24.8791,14.652,POINT (24.8791 14.652)
9848,,30.1403,11.8726,POINT (30.1403 11.8726)
9849,,30.0751,11.7725,POINT (30.0751 11.7725)
9850,,30.0813,11.7831,POINT (30.0813 11.7831)
9851,,29.8073,14.4774,POINT (29.8073 14.4774)
9852,,29.793,14.5122,POINT (29.793 14.5122)
9853,,30.09,11.7775,POINT (30.09 11.7775)
9854,,30.0831,11.7669,POINT (30.0831 11.7669)
9855,,29.9446,12.0509,POINT (29.9446 12.0509)
9856,,29.5469,14.6669,POINT (29.5469 14.6669)
9857,,29.9539,12.041,POINT (29.9539 12.041)
9858,,29.7401,14.547,POINT (29.7401 14.547)
9859,,29.8681,12.0105,POINT (29.8681 12.0105)
9860,,29.6855,11.9571,POINT (29.6855 11.9571)
9861,,29.7283,14.5731,POINT (29.7283 14.5731)
9862,,29.5401,14.6557,POINT (29.5401 14.6557)
9863,,29.7321,14.5532,POINT (29.7321 14.5532)
9864,,29.719,14.5631,POINT (29.719 14.5631)
9865,,29.742,14.5631,POINT (29.742 14.5631)
9866,,29.7495,14.5563,POINT (29.7495 14.5563)
9867,,30.0191,14.2748,POINT (30.0191 14.2748)
9868,,30.0098,14.2649,POINT (30.0098 14.2649)
9869,,29.8483,14.4339,POINT (29.8483 14.4339)
9870,,27.7816,16.664,POINT (27.7816 16.664)
9871,,27.8381,16.7976,POINT (27.8381 16.7976)
9872,,27.8108,16.7292,POINT (27.8108 16.7292)
9873,,28.823,16.6,POINT (28.823 16.6)
9874,,27.9425,16.5919,POINT (27.9425 16.5919)
9875,,24.5243,14.867,POINT (24.5243 14.867)
9876,,28.7534,16.6739,POINT (28.7534 16.6739)
9877,,27.9208,16.6018,POINT (27.9208 16.6018)
9878,,27.9655,16.5832,POINT (27.9655 16.5832)
9879,,28.0612,16.5409,POINT (28.0612 16.5409)
9880,,28.859,16.6708,POINT (28.859 16.6708)
9881,,26.1306,14.6371,POINT (26.1306 14.6371)
9882,,26.0778,14.6346,POINT (26.0778 14.6346)
9883,,25.7528,14.5053,POINT (25.7528 14.5053)
9884,,26.3965,14.5805,POINT (26.3965 14.5805)
9885,,26.3947,14.7166,POINT (26.3947 14.7166)
9886,,26.3965,14.4923,POINT (26.3965 14.4923)
9887,,26.3953,14.6116,POINT (26.3953 14.6116)
9888,,26.473,13.5335,POINT (26.473 13.5335)
9889,,26.7308,13.2943,POINT (26.7308 13.2943)
9890,,26.678,13.2955,POINT (26.678 13.2955)
9891,,26.7308,13.3036,POINT (26.7308 13.3036)
9892,,26.678,13.3061,POINT (26.678 13.3061)
9893,,26.6283,13.3061,POINT (26.6283 13.3061)
9894,,26.5221,13.3055,POINT (26.5221 13.3055)
9895,,26.6712,13.2961,POINT (26.6712 13.2961)
9896,,26.6712,13.3061,POINT (26.6712 13.3061)
9897,,26.4966,12.9519,POINT (26.4966 12.9519)
9898,,26.7451,13.6447,POINT (26.7451 13.6447)
9899,,26.6662,13.613,POINT (26.6662 13.613)
9900,,26.399,13.1414,POINT (26.399 13.1414)
9901,,26.4624,16.0855,POINT (26.4624 16.0855)
9902,,26.4562,16.0699,POINT (26.4562 16.0699)
9903,,26.5575,12.9457,POINT (26.5575 12.9457)
9904,,26.4481,16.0482,POINT (26.4481 16.0482)
9905,,26.4643,16.0432,POINT (26.4643 16.0432)
9906,,26.4786,16.0799,POINT (26.4786 16.0799)
9907,,26.473,16.065,POINT (26.473 16.065)
9908,,26.4034,15.8605,POINT (26.4034 15.8605)
9909,,26.4357,15.9432,POINT (26.4357 15.9432)
9910,,26.4195,15.8612,POINT (26.4195 15.8612)
9911,,26.4593,16.0289,POINT (26.4593 16.0289)
9912,,26.4438,16.0339,POINT (26.4438 16.0339)
9913,,26.3841,13.892,POINT (26.3841 13.892)
9914,,26.4108,14.1151,POINT (26.4108 14.1151)
9915,,26.4108,14.1766,POINT (26.4108 14.1766)
9916,,26.3909,15.3877,POINT (26.3909 15.3877)
9917,,26.3978,14.0039,POINT (26.3978 14.0039)
9918,,26.4052,14.0772,POINT (26.4052 14.0772)
9919,,26.4052,14.0039,POINT (26.4052 14.0039)
9920,,26.4034,15.2721,POINT (26.4034 15.2721)
9921,,26.404,15.0385,POINT (26.404 15.0385)
9922,,26.3953,14.8067,POINT (26.3953 14.8067)
9923,,26.4027,15.1777,POINT (26.4027 15.1777)
9924,,26.3909,15.3995,POINT (26.3909 15.3995)
9925,,26.404,14.9061,POINT (26.404 14.9061)
9926,,26.4046,14.8079,POINT (26.4046 14.8079)
9927,,26.404,15.3989,POINT (26.404 15.3989)
9928,,26.404,15.3871,POINT (26.404 15.3871)
9929,,26.394,15.0378,POINT (26.394 15.0378)
9930,,26.3934,15.1671,POINT (26.3934 15.1671)
9931,,26.4027,14.1779,POINT (26.4027 14.1779)
9932,,26.404,15.4579,POINT (26.404 15.4579)
9933,,26.3903,15.4573,POINT (26.3903 15.4573)
9934,,24.6374,15.0161,POINT (24.6374 15.0161)
9935,,24.6238,15.0223,POINT (24.6238 15.0223)
9936,,25.841,12.1503,POINT (25.841 12.1503)
9937,,25.7534,12.1205,POINT (25.7534 12.1205)
9938,,25.3253,11.647,POINT (25.3253 11.647)
9939,,26.0455,11.6831,POINT (26.0455 11.6831)
9940,,25.1432,11.6197,POINT (25.1432 11.6197)
9941,,25.0743,11.89,POINT (25.0743 11.89)
9942,,25.4514,12.0043,POINT (25.4514 12.0043)
9943,,25.2377,11.3071,POINT (25.2377 11.3071)
9944,,25.2159,11.4059,POINT (25.2159 11.4059)
9945,,25.2066,11.4028,POINT (25.2066 11.4028)
9946,,25.3098,11.9689,POINT (25.3098 11.9689)
9947,,25.0842,11.8918,POINT (25.0842 11.8918)
9948,,25.1538,11.6228,POINT (25.1538 11.6228)
9949,,25.3806,11.6128,POINT (25.3806 11.6128)
9950,,26.0243,13.6963,POINT (26.0243 13.6963)
9951,,26.0175,13.6975,POINT (26.0175 13.6975)
9952,,25.2687,11.2319,POINT (25.2687 11.2319)
9953,,24.3709,14.2288,POINT (24.3709 14.2288)
9954,,24.3777,14.2394,POINT (24.3777 14.2394)
9955,,24.3957,14.2251,POINT (24.3957 14.2251)
9956,,23.9937,13.746,POINT (23.9937 13.746)
9957,,23.8924,13.6236,POINT (23.8924 13.6236)
9958,,24.2795,14.0803,POINT (24.2795 14.0803)
9959,,24.3876,14.2145,POINT (24.3876 14.2145)
9960,,24.2752,14.0834,POINT (24.2752 14.0834)
9961,,27.8139,16.5161,POINT (27.8139 16.5161)
9962,,27.8158,16.5006,POINT (27.8158 16.5006)
9963,,24.0005,13.7547,POINT (24.0005 13.7547)
9964,,28.0991,16.5173,POINT (28.0991 16.5173)
9965,,27.9375,16.5229,POINT (27.9375 16.5229)
9966,,24.1037,13.9219,POINT (24.1037 13.9219)
9967,,24.0943,13.9243,POINT (24.0943 13.9243)
9968,,28.1302,16.5204,POINT (28.1302 16.5204)
9969,,27.9394,16.5074,POINT (27.9394 16.5074)
9970,,28.2551,16.5298,POINT (28.2551 16.5298)
9971,,28.7285,16.6783,POINT (28.7285 16.6783)
9972,,28.0481,15.7325,POINT (28.0481 15.7325)
9973,,28.0401,15.753,POINT (28.0401 15.753)
9974,,28.667,16.6441,POINT (28.667 16.6441)
9975,,28.293,16.5229,POINT (28.293 16.5229)
9976,,28.2861,16.5428,POINT (28.2861 16.5428)
9977,,28.6751,16.6248,POINT (28.6751 16.6248)
9978,,29.7184,12.3013,POINT (29.7184 12.3013)
9979,,29.7103,12.2876,POINT (29.7103 12.2876)
9980,,27.8282,16.2719,POINT (27.8282 16.2719)
9981,,28.6894,16.6497,POINT (28.6894 16.6497)
9982,,28.7205,16.6341,POINT (28.7205 16.6341)
9983,,28.6944,16.6286,POINT (28.6944 16.6286)
9984,,28.3172,16.5509,POINT (28.3172 16.5509)
9985,,28.0612,15.7419,POINT (28.0612 15.7419)
9986,,28.0637,15.7232,POINT (28.0637 15.7232)
9987,,27.9406,16.0358,POINT (27.9406 16.0358)
9988,,27.9046,16.0867,POINT (27.9046 16.0867)
9989,,27.9201,16.0892,POINT (27.9201 16.0892)
9990,,28.7491,16.659,POINT (28.7491 16.659)
9991,,26.3965,14.4774,POINT (26.3965 14.4774)
9992,,25.5962,14.6178,POINT (25.5962 14.6178)
9993,,26.1766,14.4687,POINT (26.1766 14.4687)
9994,,26.1909,14.4587,POINT (26.1909 14.4587)
9995,,25.5378,14.67,POINT (25.5378 14.67)
9996,,25.5832,14.6383,POINT (25.5832 14.6383)
9997,,26.0461,14.4743,POINT (26.0461 14.4743)
9998,,26.3754,14.4388,POINT (26.3754 14.4388)
9999,,26.3965,14.4699,POINT (26.3965 14.4699)
10000,,25.4054,14.7663,POINT (25.4054 14.7663)
10001,,25.3756,14.77,POINT (25.3756 14.77)
10002,,26.3959,14.4432,POINT (26.3959 14.4432)
10003,,25.9889,14.4693,POINT (25.9889 14.4693)
10004,,28.022,15.6194,POINT (28.022 15.6194)
10005,,28.0046,15.6455,POINT (28.0046 15.6455)
10006,,28.2066,15.5051,POINT (28.2066 15.5051)
10007,,28.1159,15.5685,POINT (28.1159 15.5685)
10008,,28.0028,15.6313,POINT (28.0028 15.6313)
10009,,28.1153,15.5536,POINT (28.1153 15.5536)
10010,,28.0227,15.6344,POINT (28.0227 15.6344)
10011,,28.0183,15.6219,POINT (28.0183 15.6219)
10012,,27.3864,9.54242,POINT (27.3864 9.54242)
10013,,28.2072,15.4883,POINT (28.2072 15.4883)
10014,,28.411,15.3454,POINT (28.411 15.3454)
10015,,27.369,9.5418,POINT (27.369 9.5418)
10016,,21.8698,14.6725,POINT (21.8698 14.6725)
10017,,29.6892,12.3243,POINT (29.6892 12.3243)
10018,,27.0533,10.8398,POINT (27.0533 10.8398)
10019,,27.0707,10.8454,POINT (27.0707 10.8454)
10020,,29.3077,13.019,POINT (29.3077 13.019)
10021,,29.2803,13.1277,POINT (29.2803 13.1277)
10022,,27.1142,10.7261,POINT (27.1142 10.7261)
10023,,27.0981,10.7199,POINT (27.0981 10.7199)
10024,,29.2468,13.2508,POINT (29.2468 13.2508)
10025,,29.4978,12.5188,POINT (29.4978 12.5188)
10026,,27.1124,10.6814,POINT (27.1124 10.6814)
10027,,27.1285,10.6864,POINT (27.1285 10.6864)
10028,,29.2623,13.2551,POINT (29.2623 13.2551)
10029,,27.0794,10.8218,POINT (27.0794 10.8218)
10030,,27.0863,10.8032,POINT (27.0863 10.8032)
10031,,27.0689,10.7976,POINT (27.0689 10.7976)
10032,,27.0633,10.8125,POINT (27.0633 10.8125)
10033,,29.5146,12.5318,POINT (29.5146 12.5318)
10034,,29.5463,12.4846,POINT (29.5463 12.4846)
10035,,29.6799,12.3119,POINT (29.6799 12.3119)
10036,,29.3226,13.0234,POINT (29.3226 13.0234)
10037,,29.5662,12.4275,POINT (29.5662 12.4275)
10038,,29.5804,12.4405,POINT (29.5804 12.4405)
10039,,28.0301,16.5254,POINT (28.0301 16.5254)
10040,,27.8189,16.3191,POINT (27.8189 16.3191)
10041,,30.1546,11.9422,POINT (30.1546 11.9422)
10042,,30.0117,12.0546,POINT (30.0117 12.0546)
10043,,29.9614,12.0689,POINT (29.9614 12.0689)
10044,,30.1341,11.9571,POINT (30.1341 11.9571)
10045,,29.9843,12.0733,POINT (29.9843 12.0733)
10046,,29.9725,12.0602,POINT (29.9725 12.0602)
10047,,30.1695,11.9484,POINT (30.1695 11.9484)
10048,,30.1652,11.9347,POINT (30.1652 11.9347)
10049,,28.0755,16.5148,POINT (28.0755 16.5148)
10050,,30.0819,11.995,POINT (30.0819 11.995)
10051,,30.0042,12.0453,POINT (30.0042 12.0453)
10052,,30.1428,11.967,POINT (30.1428 11.967)
10053,,30.1602,11.9552,POINT (30.1602 11.9552)
10054,,27.8878,16.5211,POINT (27.8878 16.5211)
10055,,27.9133,16.5229,POINT (27.9133 16.5229)
10056,,27.9083,16.5068,POINT (27.9083 16.5068)
10057,,27.8891,16.5055,POINT (27.8891 16.5055)
10058,,29.975,12.0807,POINT (29.975 12.0807)
10059,,28.0314,16.5105,POINT (28.0314 16.5105)
10060,,27.8133,16.3328,POINT (27.8133 16.3328)
10061,,29.8383,12.1876,POINT (29.8383 12.1876)
10062,,28.0556,16.5279,POINT (28.0556 16.5279)
10063,,28.0836,16.531,POINT (28.0836 16.531)
10064,,29.9396,12.0907,POINT (29.9396 12.0907)
10065,,29.9477,12.1031,POINT (29.9477 12.1031)
10066,,26.3742,13.3297,POINT (26.3742 13.3297)
10067,,27.1385,10.6603,POINT (27.1385 10.6603)
10068,,26.3717,13.2738,POINT (26.3717 13.2738)
10069,,27.3851,9.5766,POINT (27.3851 9.5766)
10070,,29.3748,12.8295,POINT (29.3748 12.8295)
10071,,26.3642,13.3284,POINT (26.3642 13.3284)
10072,,29.3617,12.822,POINT (29.3617 12.822)
10073,,29.3574,12.8382,POINT (29.3574 12.8382)
10074,,29.4319,12.648,POINT (29.4319 12.648)
10075,,27.1223,10.6541,POINT (27.1223 10.6541)
10076,,29.4226,12.6306,POINT (29.4226 12.6306)
10077,,29.3791,12.763,POINT (29.3791 12.763)
10078,,26.3816,13.2756,POINT (26.3816 13.2756)
10079,,27.1422,10.6485,POINT (27.1422 10.6485)
10080,,26.3611,13.6522,POINT (26.3611 13.6522)
10081,,26.3512,13.572,POINT (26.3512 13.572)
10082,,26.3537,13.4863,POINT (26.3537 13.4863)
10083,,27.3677,9.57598,POINT (27.3677 9.57598)
10084,,27.1273,10.6423,POINT (27.1273 10.6423)
10085,,26.3443,13.4844,POINT (26.3443 13.4844)
10086,,27.4013,9.22428,POINT (27.4013 9.22428)
10087,,27.3441,10.0221,POINT (27.3441 10.0221)
10088,,27.2795,10.2284,POINT (27.2795 10.2284)
10089,,27.4025,9.20937,POINT (27.4025 9.20937)
10090,,26.386,13.838,POINT (26.386 13.838)
10091,,27.3522,9.91524,POINT (27.3522 9.91524)
10092,,26.3779,13.8392,POINT (26.3779 13.8392)
10093,,26.3642,13.7354,POINT (26.3642 13.7354)
10094,,27.3323,10.1315,POINT (27.3323 10.1315)
10095,,27.2957,10.2321,POINT (27.2957 10.2321)
10096,,27.3851,9.20874,POINT (27.3851 9.20874)
10097,,27.3839,9.22428,POINT (27.3839 9.22428)
10098,,27.3671,9.95066,POINT (27.3671 9.95066)
10099,,27.3684,9.91711,POINT (27.3684 9.91711)
10100,,24.3212,15.0204,POINT (24.3212 15.0204)
10101,,24.4554,15.0273,POINT (24.4554 15.0273)
10102,,24.5355,15.0422,POINT (24.5355 15.0422)
10103,,27.177,10.5553,POINT (27.177 10.5553)
10104,,27.1527,10.6199,POINT (27.1527 10.6199)
10105,,25.1998,14.7122,POINT (25.1998 14.7122)
10106,,27.1366,10.6168,POINT (27.1366 10.6168)
10107,,27.1913,10.4652,POINT (27.1913 10.4652)
10108,,27.5256,8.77751,POINT (27.5256 8.77751)
10109,,27.5374,8.78683,POINT (27.5374 8.78683)
10110,,27.2105,10.4658,POINT (27.2105 10.4658)
10111,,25.1793,14.7147,POINT (25.1793 14.7147)
10112,,27.2609,10.3285,POINT (27.2609 10.3285)
10113,,27.2453,10.3235,POINT (27.2453 10.3235)
10114,,24.7524,14.9142,POINT (24.7524 14.9142)
10115,,24.7574,14.9266,POINT (24.7574 14.9266)
10116,,26.468,12.6282,POINT (26.468 12.6282)
10117,,26.404,13.1041,POINT (26.404 13.1041)
10118,,24.8176,14.8452,POINT (24.8176 14.8452)
10119,,24.8624,14.7999,POINT (24.8624 14.7999)
10120,,24.8462,14.8005,POINT (24.8462 14.8005)
10121,,24.8158,14.8328,POINT (24.8158 14.8328)
10122,,26.4612,12.6269,POINT (26.4612 12.6269)
10123,,26.4605,12.6723,POINT (26.4605 12.6723)
10124,,24.4044,16.7342,POINT (24.4044 16.7342)
